Crosswalk2023_CBSA Code,Crosswalk2023_CBSA Title,Crosswalk2023_State Name,NRI_AVLN_EALPE,NRI_CFLD_EALPE,NRI_CWAV_EALPE,NRI_ERQK_EALPE,NRI_HAIL_EALPE,NRI_HWAV_EALPE,NRI_HRCN_EALPE,NRI_ISTM_EALPE,NRI_LNDS_EALPE,NRI_LTNG_EALPE,NRI_RFLD_EALPE,NRI_SWND_EALPE,NRI_TRND_EALPE,NRI_TSUN_EALPE,NRI_VLCN_EALPE,NRI_WFIR_EALPE,NRI_WNTW_EALPE,NRI_AVLN_EALB,NRI_CFLD_EALB,NRI_CWAV_EALB,NRI_ERQK_EALB,NRI_HAIL_EALB,NRI_HWAV_EALB,NRI_HRCN_EALB,NRI_ISTM_EALB,NRI_LNDS_EALB,NRI_LTNG_EALB,NRI_RFLD_EALB,NRI_SWND_EALB,NRI_TRND_EALB,NRI_TSUN_EALB,NRI_VLCN_EALB,NRI_WFIR_EALB,NRI_WNTW_EALB,NRI_AVLN_EXPPE,NRI_CFLD_EXPPE,NRI_CWAV_EXPPE,NRI_ERQK_EXPPE,NRI_HAIL_EXPPE,NRI_HWAV_EXPPE,NRI_HRCN_EXPPE,NRI_ISTM_EXPPE,NRI_LNDS_EXPPE,NRI_LTNG_EXPPE,NRI_RFLD_EXPPE,NRI_SWND_EXPPE,NRI_TRND_EXPPE,NRI_TSUN_EXPPE,NRI_VLCN_EXPPE,NRI_WFIR_EXPPE,NRI_WNTW_EXPPE,NRI_AVLN_EXPB,NRI_CFLD_EXPB,NRI_CWAV_EXPB,NRI_ERQK_EXPB,NRI_HAIL_EXPB,NRI_HWAV_EXPB,NRI_HRCN_EXPB,NRI_ISTM_EXPB,NRI_LNDS_EXPB,NRI_LTNG_EXPB,NRI_RFLD_EXPB,NRI_SWND_EXPB,NRI_TRND_EXPB,NRI_TSUN_EXPB,NRI_VLCN_EXPB,NRI_WFIR_EXPB,NRI_WNTW_EXPB,NRI_BUILDVALUE,NRI_POPULATION,NRI_AREA,Migration16to20_A_Inflow_Estimate,Migration16to20_A_Outflow_Estimate,Migration16to20_A_NetMigration_Estimate,Migration16to20_A_GrossMigration_Estimate,Migration16to20_A_Inflow_MOE,Migration16to20_A_Outflow_MOE,Migration16to20_A_NetMigration_MOE,Migration16to20_A_GrossMigration_MOE,HousingPI25_Metro Area,HousingPI25_GEOID.1,HousingPI25_1980,HousingPI25_1981,HousingPI25_1982,HousingPI25_1983,HousingPI25_1984,HousingPI25_1985,HousingPI25_1986,HousingPI25_1987,HousingPI25_1988,HousingPI25_1989,HousingPI25_1990,HousingPI25_1991,HousingPI25_1992,HousingPI25_1993,HousingPI25_1994,HousingPI25_1995,HousingPI25_1996,HousingPI25_1997,HousingPI25_1998,HousingPI25_1999,HousingPI25_2000,HousingPI25_2001,HousingPI25_2002,HousingPI25_2003,HousingPI25_2004,HousingPI25_2005,HousingPI25_2006,HousingPI25_2007,HousingPI25_2008,HousingPI25_2009,HousingPI25_2010,HousingPI25_2011,HousingPI25_2012,HousingPI25_2013,HousingPI25_2014,HousingPI25_2015,HousingPI25_2016,HousingPI25_2017,HousingPI25_2018,HousingPI25_2019,HousingPI25_2020,HousingPI25_2021,HousingPI25_2022,HousingPI25_2023,HousingPI25_2024,Labor_Force_2015,Labor_Force_2016,Labor_Force_2017,Labor_Force_2018,Labor_Force_2019,Labor_Force_2020,Labor_Force_2021,Labor_Force_2022,Labor_Force_2023,Labor_Force_2024,Employed_2015,Employed_2016,Employed_2017,Employed_2018,Employed_2019,Employed_2020,Employed_2021,Employed_2022,Employed_2023,Employed_2024,Unemployed_2015,Unemployed_2016,Unemployed_2017,Unemployed_2018,Unemployed_2019,Unemployed_2020,Unemployed_2021,Unemployed_2022,Unemployed_2023,Unemployed_2024
22220,"Fayetteville-Springdale-Rogers, AR",Arkansas,0.0,0.0,861878.6211948926,1321406.2581736487,70886.54753410691,4603572.489359364,3600.7080898516547,106804.2154636049,81107.81810563302,1756302.0507601409,5221277.016612567,4249095.726644338,13784858.281364275,0.0,0.0,296874.7655921952,501059.5153517906,0.0,0.0,23704.83069780114,3972222.3,3452140.54815436,1956.52559193993,288688.7771606373,11024504.214481851,221848.0435505536,117530.49830331712,1324839.962488751,1589626.6417116898,3692627.62261776,0.0,0.0,14041304.034920253,3025731.8659554864,0.0,0.0,6338390800000.0,6342010000000.0,6338390800000.0,6338390800000.0,6300644437799.728,6337027910812.754,1479437925891.922,6338390800000.0,161513534394.88245,6338390800000.0,6338390800000.0,0.0,0.0,479351705856.9744,6338390800000.0,0.0,0.0,91063490686.0,91062254000.0,91063490686.0,91063490686.0,90013743271.10648,91055156899.63486,21820630864.877502,91063490686.0,2556972241.8107667,91063490686.0,91063490686.0,0.0,0.0,6808954074.770442,91063490686.0,91063490686.0,546413.0,2700.68725368,27035.0,21589.0,5446.0,48624.0,2006.9683604880272,1779.8174063650465,2706.193636826456,2658.193371446103,"Fayetteville-Springdale-Rogers, AR",22220.0,4.1,4.0,3.9,3.9,3.6,3.7,3.6,3.4,3.2,3.2,3.2,3.1,3.1,3.1,3.3,3.3,3.3,3.3,3.1,3.0,3.0,3.1,3.1,3.1,3.2,3.5,3.4,3.3,3.2,2.8,2.7,2.5,2.8,2.8,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.8,4.5,4.5,4.7,244144.0,249855.0,256794.0,260900.0,267620.0,270407.0,275013.0,289424.0,297720.0,306576.0,235346.0,242630.0,249485.0,253668.0,260834.0,257905.0,266935.0,282575.0,290439.0,298365.0,8798.0,7225.0,7309.0,7232.0,6786.0,12502.0,8078.0,6849.0,7281.0,8211.0
22380,"Flagstaff, AZ",Arizona,36919.52184,0.0,163016.1770067811,1072699.1903111776,5069.65175704747,6199.450070825768,0.0,86569.30588679705,44205.373861501896,2729415.7573374803,8563462.78570653,17187.576252241008,105760.95546264104,0.0,0.0,6949.739766904685,211772.37002113904,47.483807,0.0,5680.8065483129,3561243.0,4427.351583627612,4.821444869404054,0.0,451.8682212950118,395053.5274114837,35844.3130668808,2784077.9520327942,1654.271119773343,151456.5934766865,0.0,0.0,20221567.69787592,6230.569431255947,58000000.0,0.0,1296815588311.3933,1683171600000.0,1677696400000.0,323950818805.1994,0.0,1677696400000.0,508358289782.41376,1677696400000.0,84207110948.88718,1677696400000.0,1677696400000.0,0.0,0.0,306113374429.9003,1677696400000.0,1000000.0,0.0,23239058909.75827,29200396000.0,29200809809.0,6207599898.846166,0.0,29200809809.0,10281460218.933031,29200809809.0,2550678985.461445,29200809809.0,29200809809.0,0.0,0.0,6194736836.990671,29200809809.0,29200809809.0,144629.0,18849.77909997,19140.0,12983.0,6157.0,32123.0,1423.1219202865227,1226.5431097193446,1897.497035570807,1860.3953880828667,"Flagstaff, AZ",22380.0,3.6,3.6,3.4,3.6,3.6,3.6,3.6,3.6,3.5,3.4,3.4,3.4,3.4,3.4,3.6,3.9,4.0,4.0,4.0,3.9,3.9,4.0,4.3,4.5,5.0,5.9,6.7,6.5,5.9,5.6,5.0,4.7,4.5,4.6,4.8,4.9,5.1,5.3,5.5,5.9,6.2,7.3,8.2,8.0,8.0,71975.0,70686.0,71696.0,72916.0,73657.0,71202.0,70420.0,72287.0,73966.0,75759.0,67265.0,66167.0,67483.0,68760.0,69289.0,64173.0,66016.0,69141.0,70987.0,72839.0,4710.0,4519.0,4213.0,4156.0,4368.0,7029.0,4404.0,3146.0,2979.0,2920.0
22420,"Flint, MI",Michigan,0.0,0.0,595053.1514263388,70110.53952842977,77364.7492628697,1462006.4845473282,1063.8865565270823,10744.997405004067,17399.999999999454,593135.172359673,520899.26792522246,230865.8152173252,14762990.935580956,0.0,0.0,2326.243747602628,6262.9401121188685,0.0,0.0,2260.1201515471566,241457.9,174541.42656394702,7334.809402248768,105082.96390425909,399044.2458985316,4500.000000000001,18112.26334654116,345620.954215939,5545652.999817484,10778722.18655446,0.0,0.0,22675.025135711174,31528.0363871967,0.0,0.0,4709820304967.695,4712047600000.0,4709820400000.0,4709820304967.696,4704908962448.976,4709676454930.973,124387972824.144,4709820400000.0,56990788685.3774,4709820400000.0,4709820400000.0,0.0,0.0,223313090969.372,4709820304967.696,0.0,0.0,72988043494.11728,72986789000.0,72988051320.0,72988043494.1173,72927740743.66827,72986073643.3666,2244987099.037416,72988051320.0,1022923443.960035,72988051320.0,72988051320.0,0.0,0.0,3481787281.735824,72988043494.11728,72988051320.0,406019.0,656.14485144,13520.0,18051.0,-4531.0,31571.0,1296.096447028538,1364.7307426741731,1918.2669261601732,1844.8612413945932,"Flint, MI",22420.0,1.8,1.8,1.6,1.6,1.4,1.4,1.4,1.5,1.6,1.6,1.7,1.8,1.8,1.7,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.6,2.7,2.8,2.9,2.8,2.7,2.4,2.3,2.2,2.0,1.8,2.0,2.1,2.2,2.2,2.3,2.4,2.5,2.5,2.8,2.9,2.9,2.9,180121.0,183092.0,181896.0,182533.0,183473.0,183471.0,177266.0,181103.0,186629.0,190151.0,169019.0,172784.0,171781.0,173594.0,174357.0,162605.0,164613.0,171436.0,177458.0,179315.0,11102.0,10308.0,10115.0,8939.0,9116.0,20866.0,12653.0,9667.0,9171.0,10836.0
22500,"Florence, SC",South Carolina,0.0,0.0,0.0,1622258.8809021171,125508.55629496176,1452157.0394764708,901692.0868655192,98267.13615721212,34800.000000002634,989327.7179790776,343277.3454125532,841258.4347220332,6553672.049865855,0.0,0.0,32205.48706938491,465782.5100194403,0.0,0.0,0.0,4380032.2,903243.0557154987,16890.59442478043,40251296.89655463,951119.958567031,9000.000000000016,105093.00662162802,464078.34663271735,461918.8810016573,4505699.548951524,0.0,0.0,246772.11548954665,10593.710779519384,0.0,0.0,0.0,2319582400000.0,2316902800000.0,2316902800000.0,2316801344134.464,2316902800000.0,294105405079.89264,2316902800000.0,24120733173.16769,2316902800000.0,2316902800000.0,0.0,0.0,154872323664.24365,2316902800000.0,0.0,0.0,0.0,36571806000.0,36572405981.0,36572405981.0,36571179882.4275,36572022380.09341,5098839728.115861,36572405981.0,346253589.5537057,36572405981.0,36572405981.0,0.0,0.0,2038274914.0081053,36572405981.0,36572405981.0,199733.0,1384.3642694700002,6869.0,8185.0,-1316.0,15054.0,947.7805653208976,1034.8294545479462,1383.689632829559,1423.6432137301815,"Florence, SC",22500.0,2.6,2.7,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.3,2.3,2.3,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.5,2.4,2.6,2.7,2.7,2.8,2.8,2.8,2.8,3.0,2.9,2.9,3.0,3.3,3.2,3.1,3.3,3.4,3.3,3.3,3.2,3.5,3.8,4.1,4.3,4.5,94386.0,86955.0,86572.0,87463.0,88436.0,88873.0,88799.0,89656.0,91266.0,92368.0,88027.0,81857.0,82224.0,84007.0,85597.0,83414.0,84879.0,86527.0,88298.0,88177.0,6359.0,5098.0,4348.0,3456.0,2839.0,5459.0,3920.0,3129.0,2968.0,4191.0
22520,"Florence-Muscle Shoals, AL",Alabama,0.0,0.0,465960.9659240896,1721229.1889048847,132622.20183512344,1354581.010112825,9131.593114238927,38658.91972225608,34800.00000000032,938713.7922591908,1471984.7202205264,1537504.3920319858,6439160.390414272,0.0,0.0,1551.3271452754118,70631.09991132934,0.0,0.0,2017.5383290171285,5137296.699999999,81523.60073755452,12711.064230143871,619143.829471102,184623.2492439341,8999.999999999989,32003.481478741385,238959.7816804646,1058136.08180734,4751377.740236922,0.0,0.0,13806.330490155186,11587.765939792933,0.0,0.0,1747447200000.0,1749175600000.0,1747447200000.0,1747447200000.0,1742394069272.1653,1747444707728.4053,478643935195.6086,1747447200000.0,29905760083.99899,1747447200000.0,1747447200000.0,0.0,0.0,157836864396.65314,1747447200000.0,0.0,0.0,29033732843.0,29033293000.0,29033732843.0,29033732843.0,28962538492.50206,29033666778.136383,6991487638.157134,29033732843.0,716708469.7572517,29033732843.0,29033732843.0,0.0,0.0,2377671130.6323686,29033732843.0,29033732843.0,150642.0,1356.67650027,7469.0,5220.0,2249.0,12689.0,1284.05918866694,806.356000783773,1499.3105082003528,1532.899540087347,"Florence-Muscle Shoals, AL",22520.0,3.1,3.0,2.8,2.9,2.9,2.8,2.8,2.8,2.7,2.6,2.4,2.4,2.4,2.5,2.4,2.5,2.4,2.5,2.6,2.7,2.8,2.9,2.9,2.9,2.9,2.9,3.0,3.0,3.1,3.1,3.1,2.8,2.8,2.7,2.7,2.9,2.9,2.9,3.0,3.1,3.2,3.5,3.8,3.8,3.9,66715.0,67632.0,67085.0,67416.0,67809.0,67095.0,66457.0,67220.0,68108.0,69122.0,61847.0,63310.0,63823.0,64558.0,65371.0,62809.0,64238.0,65425.0,66320.0,66869.0,4868.0,4322.0,3262.0,2858.0,2438.0,4286.0,2219.0,1795.0,1788.0,2253.0
22540,"Fond du Lac, WI",Wisconsin,0.0,0.0,1089708.277554204,13135.779232033732,87411.87717788729,598496.1388322131,71.09317172000026,739.2253633366846,17399.999999999804,52129.88861688848,448705.7643473794,41411.45968033403,3200381.339660576,0.0,0.0,9557.261809651189,196353.4415383112,0.0,0.0,216.485795718582,56437.6,18549.536579568092,1845.9353389796447,22444.56448246043,6973.068045363901,4500.000000000002,94594.22410893955,317198.3578546117,1368113.6712539576,3891218.5272311503,0.0,0.0,168935.93053028395,1257.541804632683,0.0,0.0,1207014800000.0,1208186400000.0,1207014800000.0,1207014800000.0,1207014800000.0,1207014800000.0,161353668566.44635,1207014800000.0,73638312546.55354,1207014800000.0,1207014800000.0,0.0,0.0,58719092804.52824,1207014800000.0,0.0,0.0,30998382007.0,30998114000.0,30998382007.0,30998382007.0,30998382007.0,30998382007.0,4815771197.410122,30998382007.0,1704501762.8570008,30998382007.0,30998382007.0,0.0,0.0,1872616701.896744,30998382007.0,30998382007.0,104053.0,773.57322003,5619.0,4351.0,1268.0,9970.0,768.2239256883373,648.1620167828411,995.5546192951948,1014.971428169286,"Fond du Lac, WI",22540.0,1.9,1.8,1.7,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,2.0,2.1,2.1,2.1,2.1,2.1,2.0,2.0,1.9,2.2,2.2,2.1,2.1,2.2,2.3,2.2,2.3,2.6,2.7,3.1,3.4,57103.0,56595.0,56629.0,56885.0,56932.0,55948.0,56150.0,56134.0,56025.0,55618.0,54832.0,54625.0,55012.0,55365.0,55313.0,52565.0,54313.0,54731.0,54631.0,53985.0,2271.0,1970.0,1617.0,1520.0,1619.0,3383.0,1837.0,1403.0,1394.0,1633.0
22660,"Fort Collins-Loveland, CO",Colorado,279137.84117208613,0.0,3086555.8821660755,91992.48193252111,847704.0871930132,0.0,0.0,135240.88244456812,87277.7737363927,5159104.669242708,3393036.620541722,1708427.1447643149,3297843.020014299,0.0,0.0,70426.40678047948,25885.597553232292,0.016666711998333,0.0,4544.199704941496,685457.6,18707130.678983,0.0,0.0,55232.43481586689,637016.0415253991,17151.150964260454,21934704.908981822,252301.89533015585,6851874.921163391,0.0,0.0,8243693.754218698,143230.5605901652,58000000.0,0.0,4161987200000.0,4165165600000.0,4161987200000.0,0.0,0.0,4161987200000.0,385839762454.79694,4161987200000.0,36257168401.32085,4161987200000.0,4161987200000.0,0.0,0.0,381370084638.3952,4161987200000.0,1000000.0,0.0,64104917711.0,64104124000.0,64104917711.0,0.0,0.0,64104917711.0,7451178943.635827,64104917711.0,984941936.8703028,64104917711.0,64104917711.0,0.0,0.0,6751924901.805686,64104917711.0,64104917711.0,358792.0,2660.57947779,31790.0,26716.0,5074.0,58506.0,1961.9653411821523,1818.2068089191612,2681.047742954235,2668.215133755148,"Fort Collins-Loveland, CO",22660.0,4.1,3.9,3.7,3.9,3.8,3.8,3.7,3.6,3.4,3.2,3.2,3.2,3.2,3.4,3.8,3.9,3.9,3.8,3.9,3.9,4.1,4.3,4.6,4.7,4.9,4.9,5.0,4.8,4.7,4.6,4.5,4.5,4.5,4.7,4.8,5.1,5.3,5.5,5.6,5.5,5.7,6.3,7.1,6.9,6.9,180202.0,179532.0,186187.0,191621.0,195096.0,193235.0,199215.0,201982.0,206039.0,208235.0,174507.0,174518.0,181810.0,186387.0,190410.0,181380.0,189264.0,196079.0,199591.0,199747.0,5695.0,5014.0,4377.0,5234.0,4686.0,11855.0,9951.0,5903.0,6448.0,8488.0
22900,"Fort Smith, AR-OK","Arkansas, Oklahoma",0.0,0.0,3009211.6871067765,495292.63235700567,47484.764090756806,6932356.463859625,2307.110067469276,26754.31326823616,52200.0,373585.58735241473,2178219.866965978,898332.9123917043,10158233.871418562,0.0,0.0,384358.68107051775,293945.2938121968,0.0,0.0,6914.559679874218,1674786.6,494985.4877050636,10106.476380675944,173593.735027039,160065.90674184638,114000.00000000032,45355.6444380894,635089.1175499643,632765.8342068549,4896490.404260388,0.0,0.0,7649721.102762161,2157532.215663195,0.0,0.0,2633907600000.0,2635670800000.0,2633907600000.0,2633907600000.0,2625293556218.3213,2633582982192.269,722270620259.3545,2633907600000.0,94254547760.7068,2633907600000.0,2633907600000.0,0.0,0.0,193045920301.34995,2633907600000.0,0.0,0.0,39844026880.0,39843382000.0,39844026880.0,39844026880.0,39772208953.28933,39841877519.181854,10447267592.844654,39844026880.0,2083336673.2877915,39844026880.0,39844026880.0,0.0,0.0,2415002841.3872805,39844026880.0,39844026880.0,227061.0,1883.11267638,11564.0,9988.0,1576.0,21552.0,1420.980295429884,1067.8099081765442,1740.588118998863,1813.368412650888,"Fort Smith, AR-OK",22900.0,2.8,2.7,2.5,2.7,2.6,2.5,2.5,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.4,2.4,2.4,2.4,2.4,2.4,2.5,2.5,2.6,2.7,2.7,2.8,2.8,2.8,2.9,2.8,2.8,2.8,2.7,2.6,2.8,2.7,2.7,2.7,2.7,2.8,3.0,3.4,3.4,3.5,101273.0,102684.0,102041.0,101198.0,100886.0,100102.0,98811.0,100039.0,101175.0,101555.0,96135.0,98523.0,98204.0,97625.0,97598.0,94175.0,95130.0,97037.0,97874.0,98010.0,5138.0,4161.0,3837.0,3573.0,3288.0,5927.0,3681.0,3002.0,3301.0,3545.0
23060,"Fort Wayne, IN",Indiana,0.0,0.0,1786968.6959633403,170847.19906407254,20069.15354202568,971653.0208059882,1521.4970826027995,15263.24856107237,46965.673452398776,670140.3030786511,1185449.8128902458,2281901.0972397323,9057526.443297612,0.0,0.0,8730.599749041225,78233.49608253398,0.0,0.0,15867.340037028383,1597308.3,791112.5806229583,12367.339877470908,151410.932507704,8646.662531754924,12279.181369603097,43166.40767053871,912214.0107421452,2515561.8468639534,13339292.957866715,0.0,0.0,91313.9936359249,88917.46080850561,0.0,0.0,5191475600000.0,5194259600000.0,5191475600000.0,5191475600000.0,5142893799014.431,5190949119472.314,117352601640.55637,5191475600000.0,114971987268.4012,5191475600000.0,5191475600000.0,0.0,0.0,1444675146839.0696,5191475600000.0,0.0,0.0,82044207866.0,82043160000.0,82044207866.0,82044207866.0,81011138391.77412,82037118806.52199,2362125009.888172,82044207866.0,2129560943.1947696,82044207866.0,82044207866.0,0.0,0.0,22828498985.67712,82044207866.0,82044207866.0,447541.0,1381.99857705,15917.0,17352.0,-1435.0,33269.0,1370.813262264412,1425.661600801537,1952.061218302336,2002.7893049444815,"Fort Wayne, IN",23060.0,2.6,2.6,2.4,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.0,2.1,2.1,2.0,2.0,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.3,2.2,2.0,1.9,2.0,2.1,1.9,2.2,2.2,2.2,2.3,2.4,2.5,2.6,2.7,2.8,3.0,3.3,3.4,3.6,209213.0,219327.0,219730.0,224357.0,227079.0,223336.0,222735.0,227222.0,229738.0,232691.0,199790.0,210527.0,212776.0,217604.0,220236.0,206774.0,214395.0,220875.0,222622.0,223579.0,9423.0,8800.0,6954.0,6753.0,6843.0,16562.0,8340.0,6347.0,7116.0,9112.0
23420,"Fresno, CA",California,73839.04368,0.0,0.0,20425477.05880318,212229.80683829507,15724834.218293944,0.0,0.0,132027.20935727804,140948.94559327257,7741418.646043737,13191.615036048466,246123.62369779064,0.0,7886.213162239102,48527.9229794056,8005.182071374235,94.967614,0.0,0.0,80860955.6,12161.748045621203,2037.2381161405012,0.0,0.0,291928.97997172404,69082.64383673178,22345176.74672427,7106.391995494427,1091604.305945098,0.0,101175.3528185967,31411664.38010349,7102.7295937820745,116000000.0,0.0,0.0,13512944400000.0,13503444000000.0,13503441673589.84,0.0,0.0,421031539428.36847,13503444000000.0,297288459125.14886,13503444000000.0,13503444000000.0,0.0,164480532124.2214,567032069820.9163,497488506068.628,2000000.0,0.0,0.0,187972612000.0,187975100931.0,187975074402.5611,0.0,0.0,9518320487.84138,187975100931.0,4994939174.255196,187975100931.0,187975100931.0,0.0,4841965354.200247,10090925016.879374,10959373516.239223,187975100931.0,1164090.0,8246.78890542,28896.0,27786.0,1110.0,56682.0,2140.060279524855,1937.4878064132429,2868.5775220481664,2905.230111368117,"Fresno, CA",23420.0,3.7,3.7,3.5,3.4,3.3,3.2,3.1,3.1,3.0,3.0,3.1,3.2,3.3,3.3,3.1,3.0,2.9,2.8,2.8,2.7,2.8,3.3,3.8,4.6,5.6,6.6,6.4,6.0,4.3,3.1,3.3,3.1,3.3,4.0,4.5,4.7,4.7,4.9,4.9,4.9,5.1,5.7,6.1,5.8,5.7,500241.0,503533.0,503837.0,504901.0,509878.0,504123.0,502964.0,511257.0,527360.0,538701.0,448912.0,455351.0,460620.0,466728.0,472501.0,445461.0,456690.0,477844.0,488229.0,496198.0,51329.0,48182.0,43217.0,38173.0,37377.0,58662.0,46274.0,33413.0,39131.0,42503.0
23460,"Gadsden, AL",Alabama,0.0,0.0,0.0,326729.6043538796,4524.500877529862,773639.1548119866,9954.283291686292,14901.456011010856,24462.58630458253,103662.77178708884,18284.026441298087,766257.6373474419,8273783.579974197,0.0,0.0,623.1411667716654,19030.868152851934,0.0,0.0,0.0,1480103.3,43208.62953260917,3199.407445840696,586195.7469633517,2930.331316002937,131579.64514194123,38364.02372317626,20414.79676087709,274188.3333600841,6998900.025449655,0.0,0.0,5406.258143812516,5222.845812600578,0.0,0.0,0.0,1199857600000.0,1198512000000.0,1198512000000.0,1198507978169.151,1198020469465.2793,379074407871.3368,1198512000000.0,30311542351.47504,1198512000000.0,1198512000000.0,0.0,0.0,58239430374.68623,1198512000000.0,0.0,0.0,0.0,19000104000.0,19000448926.0,19000448926.0,19000417241.65185,18992162572.02717,5712227045.955268,19000448926.0,582550749.4858825,19000448926.0,19000448926.0,0.0,0.0,916271586.7702988,19000448926.0,19000448926.0,103320.0,554.1664986000001,4339.0,4332.0,7.0,8671.0,704.2762242188785,655.6622606189867,971.1585864316908,953.7400065007234,"Gadsden, AL",23460.0,2.8,2.6,2.6,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.2,2.3,2.3,2.3,2.3,2.3,2.4,2.5,2.6,2.6,2.6,2.7,2.8,2.8,2.8,3.0,3.0,3.0,2.9,2.8,2.8,2.8,2.8,2.7,2.5,2.5,2.5,2.5,2.5,2.5,2.6,2.7,3.1,3.3,3.4,42988.0,46104.0,45955.0,45956.0,45278.0,43403.0,41331.0,41015.0,41287.0,42095.0,40325.0,43564.0,43919.0,44189.0,43759.0,39963.0,39779.0,39892.0,40238.0,40710.0,2663.0,2540.0,2036.0,1767.0,1519.0,3440.0,1552.0,1123.0,1049.0,1385.0
23540,"Gainesville, FL",Florida,0.0,17707.210505718846,35881.7398216257,165157.56524350523,208510.43399653587,0.0,1796486.7198392248,0.0,25225.119982827902,973881.6332169516,2099452.7463621343,326947.58926106454,5520163.886250775,0.0,0.0,62919.62030819999,616.6550352233313,0.0,727421.1330480687,1897.662675553273,404028.4,2927.058326012201,0.0,56050671.07443184,0.0,105780.23010199051,60464.59090882273,150284.67824034148,65246.036128190615,2432008.3397264294,0.0,0.0,13518644.206876326,1503.26776460461,0.0,63016089210.53253,3927295992504.66,3935265200000.0,3927296000000.0,0.0,3927260249030.005,0.0,714734705523.1569,3927296000000.0,203119197009.8021,3927296000000.0,3927296000000.0,0.0,0.0,965773982713.9114,206781600000.0,0.0,893112422.2850287,49459384881.24036,49458556000.0,49459384935.0,0.0,49459061581.488144,0.0,10229325993.305515,49459384935.0,2712972743.6348376,49459384935.0,49459384935.0,0.0,0.0,11660483187.942707,2020926195.0,49459384935.0,338560.0,2944.4321513100003,28076.0,25966.0,2110.0,54042.0,1940.8639828694847,1840.9130886600813,2639.9893939180893,2709.5344618587155,"Gainesville, FL",23540.0,3.2,3.1,3.1,3.3,3.2,3.2,3.2,3.2,3.2,3.3,3.5,3.4,3.5,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.9,4.0,4.4,4.7,5.2,5.6,6.3,5.8,5.2,4.5,4.5,4.0,4.0,4.0,4.0,4.0,4.2,4.4,4.7,4.7,4.8,5.4,5.8,5.9,5.8,152275.0,156163.0,158599.0,160413.0,162227.0,158137.0,162341.0,165238.0,169139.0,169699.0,144921.0,149003.0,152201.0,154786.0,157037.0,149008.0,155743.0,160106.0,163599.0,163297.0,7354.0,7160.0,6398.0,5627.0,5190.0,9129.0,6598.0,5132.0,5540.0,6402.0
23580,"Gainesville, GA",Georgia,0.0,0.0,0.0,353285.9836634496,72426.30038459945,0.0,14833.222075631968,28476.63046460985,17400.000000000044,1136407.4772250047,137395.06448579815,84440.8306798668,5546546.023283784,0.0,0.0,604.2612222592,460272.4094495229,0.0,0.0,0.0,1489996.1,1384552.294413415,0.0,789954.8514187629,196027.0914757228,105000.00000000016,152126.98677498303,75856.01654049272,288625.1144594234,4435376.293444147,0.0,0.0,67460.86940383773,12770.711118747173,0.0,0.0,0.0,2356377600000.0,2353094800000.0,0.0,2353094800000.0,2352322631623.185,1247316211659.3535,2353094800000.0,18769812744.863297,2353094800000.0,2353094800000.0,0.0,0.0,126550608198.59172,2353094800000.0,0.0,0.0,0.0,35728533000.0,35729056393.0,0.0,35729054359.41407,35721862316.962234,19375943994.970345,35729056393.0,364509289.203462,35729056393.0,35729056393.0,0.0,0.0,1612947513.1751864,35729054359.41407,35729056393.0,202853.0,433.61085924,12759.0,9561.0,3198.0,22320.0,1381.9981910263125,1263.683109011116,1847.5015561563132,1897.887773289032,"Gainesville, GA",23580.0,3.5,3.7,3.6,3.5,3.4,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.2,3.4,3.5,3.6,3.7,3.8,3.9,3.9,3.8,3.7,3.4,3.1,3.0,3.0,3.2,3.3,3.4,3.6,3.7,3.6,4.1,4.9,5.3,5.2,5.2,91752.0,92466.0,97144.0,98122.0,98578.0,98299.0,100301.0,103661.0,107741.0,109226.0,87230.0,88123.0,93187.0,94852.0,95592.0,93488.0,97470.0,100960.0,104910.0,106123.0,4522.0,4343.0,3957.0,3270.0,2986.0,4811.0,2831.0,2701.0,2831.0,3103.0
