Crosswalk2023_CBSA Code,Labor_Force_2015,Labor_Force_2016,Labor_Force_2017,Labor_Force_2018,Labor_Force_2019,Labor_Force_2020,Labor_Force_2021,Labor_Force_2022,Labor_Force_2023,Labor_Force_2024,Employed_2015,Employed_2016,Employed_2017,Employed_2018,Employed_2019,Employed_2020,Employed_2021,Employed_2022,Employed_2023,Employed_2024,Unemployed_2015,Unemployed_2016,Unemployed_2017,Unemployed_2018,Unemployed_2019,Unemployed_2020,Unemployed_2021,Unemployed_2022,Unemployed_2023,Unemployed_2024
40080.0,57313.0,53200.0,54101.0,54730.0,55509.0,53519,53820.0,54540.0,55596.0,57244.0,54625.0,50639.0,51530.0,52421.0,53248.0,50018,51495.0,52258.0,53156.0,54288.0,2688.0,2561.0,2571.0,2309.0,2261.0,3501,2325.0,2282.0,2440.0,2956.0
40090.0,41100.0,44287.0,44941.0,46014.0,46236.0,45013,43345.0,43846.0,44877.0,46309.0,39503.0,42908.0,43787.0,44662.0,45042.0,41926,41145.0,42539.0,43535.0,44625.0,1597.0,1379.0,1154.0,1352.0,1194.0,3087,2200.0,1307.0,1342.0,1684.0
40100.0,25789.0,26864.0,26661.0,25751.0,25713.0,26812,26307.0,25537.0,25271.0,25070.0,22292.0,23334.0,23564.0,23185.0,23223.0,22219,22300.0,22795.0,22941.0,22681.0,3497.0,3530.0,3097.0,2566.0,2490.0,4593,4007.0,2742.0,2330.0,2389.0
40140.0,1953521.0,1946052.0,1981252.0,2014573.0,2046474.0,2073362,2108389.0,2140532.0,2180330.0,2209119.0,1824606.0,1828086.0,1878236.0,1927387.0,1962874.0,1868255,1951645.0,2049870.0,2078070.0,2093840.0,128915.0,117966.0,103016.0,87186.0,83600.0,205107,156744.0,90662.0,102260.0,115279.0
40180.0,20020.0,18830.0,18374.0,17944.0,17715.0,17999,17834.0,18019.0,18116.0,17913.0,18917.0,17411.0,17253.0,16943.0,16854.0,16793,16931.0,17278.0,17456.0,17210.0,1103.0,1419.0,1121.0,1001.0,861.0,1206,903.0,741.0,660.0,703.0
40220.0,157393.0,152474.0,153141.0,152834.0,153896.0,151534,150245.0,153887.0,157670.0,158714.0,150529.0,146313.0,147334.0,148167.0,149558.0,141912,144549.0,149673.0,153335.0,154075.0,6864.0,6161.0,5807.0,4667.0,4338.0,9622,5696.0,4214.0,4335.0,4639.0
40260.0,28269.0,26862.0,26644.0,26137.0,26570.0,25317,24980.0,25235.0,25297.0,25026.0,25900.0,24700.0,24701.0,24537.0,25057.0,23036,23126.0,23827.0,23989.0,23780.0,2369.0,2162.0,1943.0,1600.0,1513.0,2281,1854.0,1408.0,1308.0,1246.0
40300.0,25962.0,26963.0,26608.0,26725.0,26294.0,25096,24956.0,25194.0,25278.0,25296.0,24373.0,25442.0,25299.0,25426.0,25096.0,23174,23564.0,23993.0,23974.0,24039.0,1589.0,1521.0,1309.0,1299.0,1198.0,1922,1392.0,1201.0,1304.0,1257.0
40340.0,119413.0,118913.0,120332.0,121356.0,123709.0,126726,123829.0,124009.0,125561.0,127861.0,115518.0,115033.0,116796.0,118170.0,120152.0,119803,119927.0,121286.0,122584.0,124680.0,3895.0,3880.0,3536.0,3186.0,3557.0,6923,3902.0,2723.0,2977.0,3181.0
40380.0,519699.0,526507.0,524516.0,526359.0,527441.0,518290,510130.0,510696.0,515766.0,513028.0,493070.0,501628.0,499162.0,504482.0,506699.0,477693,484765.0,493330.0,498199.0,494342.0,26629.0,24879.0,25354.0,21877.0,20742.0,40597,25365.0,17366.0,17567.0,18686.0
40420.0,168632.0,170867.0,168195.0,171199.0,168976.0,162711,161085.0,159941.0,160210.0,160669.0,157002.0,159829.0,157456.0,161490.0,159801.0,144817,147611.0,150256.0,150254.0,151661.0,11630.0,11038.0,10739.0,9709.0,9175.0,17894,13474.0,9685.0,9956.0,9008.0
40460.0,16709.0,18988.0,18951.0,18811.0,19067.0,18458,18645.0,19511.0,19668.0,19475.0,15399.0,17851.0,17967.0,17916.0,18222.0,16998,17477.0,18666.0,18906.0,18681.0,1310.0,1137.0,984.0,895.0,845.0,1460,1168.0,845.0,762.0,794.0
40540.0,22492.0,22636.0,22266.0,22002.0,21873.0,21079,19877.0,20488.0,20822.0,20542.0,21441.0,21327.0,21251.0,21102.0,21016.0,19553,18796.0,19715.0,20155.0,19821.0,1051.0,1309.0,1015.0,900.0,857.0,1526,1081.0,773.0,667.0,721.0
40580.0,65825.0,66558.0,65810.0,65093.0,64961.0,62692,63655.0,64011.0,63761.0,63616.0,60569.0,61783.0,61523.0,61404.0,61690.0,57191,59281.0,60554.0,60697.0,60591.0,5256.0,4775.0,4287.0,3689.0,3271.0,5501,4374.0,3457.0,3064.0,3025.0
40620.0,19413.0,19412.0,19630.0,19564.0,19597.0,19604,19729.0,19935.0,20292.0,20463.0,18358.0,18492.0,18899.0,18959.0,18969.0,18663,19025.0,19424.0,19660.0,19707.0,1055.0,920.0,731.0,605.0,628.0,941,704.0,511.0,632.0,756.0
40660.0,42516.0,43430.0,44524.0,44404.0,44067.0,43048,43637.0,44905.0,46847.0,47865.0,39638.0,40771.0,42168.0,42462.0,42270.0,40325,42007.0,43475.0,45332.0,46179.0,2878.0,2659.0,2356.0,1942.0,1797.0,2723,1630.0,1430.0,1515.0,1686.0
40700.0,44316.0,44264.0,44655.0,44846.0,45135.0,46177,46722.0,46410.0,46223.0,46416.0,41076.0,41447.0,42242.0,42443.0,42896.0,42514,43941.0,44039.0,43972.0,43942.0,3240.0,2817.0,2413.0,2403.0,2239.0,3663,2781.0,2371.0,2251.0,2474.0
40740.0,27974.0,29012.0,28386.0,27926.0,28021.0,28064,28405.0,28184.0,28005.0,28561.0,26189.0,27098.0,26626.0,26618.0,26679.0,25974,26389.0,27019.0,27008.0,27399.0,1785.0,1914.0,1760.0,1308.0,1342.0,2090,2016.0,1165.0,997.0,1162.0
40760.0,8773.0,8250.0,8360.0,8390.0,8610.0,8285,8427.0,8422.0,8565.0,8526.0,8261.0,7722.0,7873.0,7987.0,8180.0,7548,7739.0,8061.0,8280.0,8152.0,512.0,528.0,487.0,403.0,430.0,737,688.0,361.0,285.0,374.0
40770.0,13758.0,13481.0,13605.0,13833.0,14149.0,13920,13695.0,13878.0,13526.0,13830.0,12871.0,12672.0,12988.0,13302.0,13717.0,13213,13341.0,13554.0,13175.0,13424.0,887.0,809.0,617.0,531.0,432.0,707,354.0,324.0,351.0,406.0
40780.0,38722.0,37732.0,37268.0,37042.0,36957.0,35071,34638.0,35328.0,37155.0,37417.0,36729.0,36021.0,35644.0,35450.0,35426.0,33029,33251.0,34035.0,35816.0,35975.0,1993.0,1711.0,1624.0,1592.0,1531.0,2042,1387.0,1293.0,1339.0,1442.0
40820.0,20953.0,21788.0,21837.0,22238.0,22156.0,21119,21290.0,21456.0,21643.0,21507.0,19504.0,20448.0,20709.0,21094.0,20996.0,19726,20350.0,20699.0,20815.0,20495.0,1449.0,1340.0,1128.0,1144.0,1160.0,1393,940.0,757.0,828.0,1012.0
40860.0,31920.0,32464.0,32290.0,31939.0,31285.0,29898,29243.0,29504.0,29920.0,30320.0,30598.0,31297.0,31196.0,31014.0,30522.0,27857,27952.0,28641.0,29224.0,29497.0,1322.0,1167.0,1094.0,925.0,763.0,2041,1291.0,863.0,696.0,823.0
40900.0,1053388.0,1094364.0,1102458.0,1114411.0,1124039.0,1115245,1126004.0,1139662.0,1163430.0,1180715.0,991456.0,1037535.0,1053007.0,1073024.0,1083668.0,1018454,1054613.0,1096626.0,1114533.0,1125580.0,61932.0,56829.0,49451.0,41387.0,40371.0,96791,71391.0,43036.0,48897.0,55135.0
40940.0,14256.0,13921.0,13934.0,14371.0,14935.0,15344,15481.0,15992.0,16431.0,16809.0,13202.0,12938.0,13145.0,13624.0,14189.0,14358,14802.0,15423.0,15846.0,16250.0,1054.0,983.0,789.0,747.0,746.0,986,679.0,569.0,585.0,559.0
40980.0,88754.0,89311.0,87626.0,87150.0,86968.0,85123,81659.0,83053.0,84587.0,85502.0,83697.0,84599.0,82996.0,83001.0,82779.0,76349,76129.0,78570.0,80188.0,80460.0,5057.0,4712.0,4630.0,4149.0,4189.0,8774,5530.0,4483.0,4399.0,5042.0
41060.0,110349.0,108618.0,109605.0,109119.0,110187.0,110971,107561.0,108084.0,109477.0,110916.0,106097.0,104320.0,105709.0,105637.0,106413.0,104228,103181.0,105161.0,106207.0,107426.0,4252.0,4298.0,3896.0,3482.0,3774.0,6743,4380.0,2923.0,3270.0,3490.0
41100.0,63673.0,66708.0,69930.0,73445.0,75535.0,78947,82732.0,86367.0,90653.0,94040.0,61143.0,64300.0,67564.0,71070.0,73326.0,74581,80229.0,84067.0,87995.0,90898.0,2530.0,2408.0,2366.0,2375.0,2209.0,4366,2503.0,2300.0,2658.0,3142.0
41140.0,65308.0,60431.0,59454.0,58476.0,58410.0,57077,55832.0,54168.0,53732.0,54651.0,62303.0,57769.0,57198.0,56598.0,56536.0,54135,53720.0,52704.0,52035.0,52610.0,3005.0,2662.0,2256.0,1878.0,1874.0,2942,2112.0,1464.0,1697.0,2041.0
41180.0,1458784.0,1471805.0,1458725.0,1458868.0,1472123.0,1439778,1443833.0,1447501.0,1471553.0,1486171.0,1384108.0,1403865.0,1403230.0,1408322.0,1423984.0,1342431,1379454.0,1405625.0,1423194.0,1431138.0,74676.0,67940.0,55495.0,50546.0,48139.0,97347,64379.0,41876.0,48359.0,55033.0
41260.0,16469.0,16824.0,16485.0,16377.0,16157.0,15737,15203.0,14956.0,14909.0,14777.0,15639.0,15919.0,15689.0,15738.0,15400.0,13903,14249.0,14271.0,14388.0,14224.0,830.0,905.0,796.0,639.0,757.0,1834,954.0,685.0,521.0,553.0
41400.0,49586.0,48921.0,48070.0,47514.0,47818.0,47174,45607.0,44850.0,45289.0,45627.0,46639.0,45657.0,45237.0,45091.0,45513.0,42773,42907.0,42804.0,43343.0,43413.0,2947.0,3264.0,2833.0,2423.0,2305.0,4401,2700.0,2046.0,1946.0,2214.0
41420.0,189070.0,196507.0,199838.0,200724.0,203141.0,205295,211246.0,214327.0,217220.0,222312.0,178147.0,186805.0,191410.0,192417.0,195301.0,191368,200749.0,205776.0,209151.0,213225.0,10923.0,9702.0,8428.0,8307.0,7840.0,13927,10497.0,8551.0,8069.0,9087.0
41460.0,34289.0,31882.0,32183.0,31824.0,31874.0,31097,30827.0,31593.0,31718.0,31939.0,32999.0,30629.0,31106.0,30829.0,30885.0,29375,29818.0,30775.0,30858.0,30869.0,1290.0,1253.0,1077.0,995.0,989.0,1722,1009.0,818.0,860.0,1070.0
41500.0,218341.0,216749.0,217419.0,219490.0,219099.0,211949,209791.0,215323.0,216632.0,221200.0,200565.0,199807.0,201509.0,205253.0,205032.0,188073,192143.0,202011.0,201428.0,205119.0,17776.0,16942.0,15910.0,14237.0,14067.0,23876,17648.0,13312.0,15204.0,16081.0
41540.0,59926.0,62795.0,62209.0,62103.0,62589.0,60711,60409.0,61768.0,63368.0,64429.0,55767.0,59169.0,58748.0,58878.0,59789.0,56443,57115.0,59631.0,61743.0,62229.0,4159.0,3626.0,3461.0,3225.0,2800.0,4268,3294.0,2137.0,1625.0,2200.0
41620.0,615235.0,626789.0,643329.0,651706.0,665653.0,675019,684090.0,706078.0,725476.0,738178.0,594740.0,607025.0,623620.0,632924.0,649073.0,639419,664516.0,689219.0,705802.0,714568.0,20495.0,19764.0,19709.0,18782.0,16580.0,35600,19574.0,16859.0,19674.0,23610.0
41660.0,55111.0,56829.0,56745.0,57330.0,57270.0,56620,57970.0,59151.0,60592.0,62260.0,52839.0,54403.0,54744.0,55595.0,55623.0,53175,55302.0,57246.0,58627.0,60243.0,2272.0,2426.0,2001.0,1735.0,1647.0,3445,2668.0,1905.0,1965.0,2017.0
41700.0,1101233.0,1137621.0,1162155.0,1181609.0,1195312.0,1191992,1222187.0,1261052.0,1301213.0,1337855.0,1059035.0,1094898.0,1121006.0,1142217.0,1158159.0,1104901,1158972.0,1214447.0,1252659.0,1287226.0,42198.0,42723.0,41149.0,39392.0,37153.0,87091,63215.0,46605.0,48554.0,50629.0
41740.0,1549457.0,1593664.0,1601966.0,1608996.0,1611203.0,1569640,1571258.0,1609814.0,1636701.0,1648486.0,1468531.0,1519623.0,1538567.0,1556105.0,1560011.0,1425340,1471256.0,1554722.0,1575726.0,1577316.0,80926.0,74041.0,63399.0,52891.0,51192.0,144300,100002.0,55092.0,60975.0,71170.0
41760.0,18620.0,18799.0,19200.0,19589.0,20038.0,21380,21963.0,22409.0,22719.0,23366.0,17582.0,17792.0,18329.0,18778.0,19199.0,19708,20903.0,21525.0,21680.0,22150.0,1038.0,1007.0,871.0,811.0,839.0,1672,1060.0,884.0,1039.0,1216.0
41780.0,58622.0,57726.0,58554.0,58349.0,58007.0,56023,56695.0,56444.0,56737.0,57675.0,55105.0,54272.0,54796.0,54912.0,54940.0,50373,52984.0,53598.0,54036.0,54651.0,3517.0,3454.0,3758.0,3437.0,3067.0,5650,3711.0,2846.0,2701.0,3024.0
41820.0,25757.0,28099.0,28538.0,28584.0,28551.0,27618,27999.0,29320.0,30214.0,30649.0,23917.0,26565.0,27181.0,27415.0,27381.0,25605,26595.0,28170.0,29132.0,29566.0,1840.0,1534.0,1357.0,1169.0,1170.0,2013,1404.0,1150.0,1082.0,1083.0
41860.0,2479069.0,2509135.0,2532086.0,2549962.0,2569461.0,2477366,2443546.0,2498221.0,2513528.0,2501690.0,2372905.0,2411337.0,2446183.0,2478709.0,2501022.0,2271993,2306030.0,2422301.0,2422742.0,2396927.0,106164.0,97798.0,85903.0,71253.0,68439.0,205373,137516.0,75920.0,90786.0,104763.0
41940.0,1042444.0,1043097.0,1052030.0,1053941.0,1059684.0,1033873,1019988.0,1043003.0,1056220.0,1057579.0,998018.0,1001725.0,1016297.0,1024567.0,1031365.0,957758,968953.0,1013274.0,1018089.0,1013141.0,44426.0,41372.0,35733.0,29374.0,28319.0,76115,51035.0,29729.0,38131.0,44438.0
41980.0,747587.0,742932.0,731014.0,726047.0,732020.0,,787580.0,797357.0,805668.0,816660.0,671615.0,668487.0,664945.0,669483.0,681610.0,,730556.0,756535.0,765705.0,777973.0,75972.0,74445.0,66069.0,56564.0,50410.0,,57024.0,40822.0,39963.0,38687.0
42020.0,138975.0,134545.0,135396.0,134879.0,134808.0,129289,130038.0,131147.0,132461.0,132326.0,132379.0,128449.0,130267.0,130631.0,130706.0,118828,122862.0,126900.0,127717.0,126927.0,6596.0,6096.0,5129.0,4248.0,4102.0,10461,7176.0,4247.0,4744.0,5399.0
42100.0,143274.0,145250.0,144152.0,142482.0,142515.0,135681,132954.0,133864.0,135140.0,136095.0,132510.0,135212.0,135996.0,135457.0,135585.0,122677,124008.0,127472.0,127671.0,128019.0,10764.0,10038.0,8156.0,7025.0,6930.0,13004,8946.0,6392.0,7469.0,8076.0
42140.0,73859.0,73469.0,73365.0,73682.0,74232.0,70722,72307.0,72629.0,73484.0,74188.0,69861.0,69484.0,69588.0,70570.0,71153.0,65276,67607.0,69963.0,71049.0,71456.0,3998.0,3985.0,3777.0,3112.0,3079.0,5446,4700.0,2666.0,2435.0,2732.0
42200.0,217251.0,218147.0,217408.0,219443.0,221393.0,216062,215157.0,217878.0,220025.0,221333.0,205709.0,207184.0,207596.0,210909.0,213271.0,198326,202679.0,209965.0,211137.0,211449.0,11542.0,10963.0,9812.0,8534.0,8122.0,17736,12478.0,7913.0,8888.0,9884.0
42220.0,257773.0,257506.0,258152.0,258238.0,255130.0,243558,240922.0,244521.0,246646.0,246637.0,246169.0,247143.0,249309.0,251010.0,248127.0,223882,227462.0,236687.0,237803.0,236470.0,11604.0,10363.0,8843.0,7228.0,7003.0,19676,13460.0,7834.0,8843.0,10167.0
42300.0,16771.0,17030.0,16919.0,16857.0,16741.0,16950,16273.0,16843.0,17315.0,17745.0,15469.0,15776.0,15686.0,15773.0,15717.0,15440,15280.0,15845.0,16337.0,16611.0,1302.0,1254.0,1233.0,1084.0,1024.0,1510,993.0,998.0,978.0,1134.0
42340.0,174645.0,186765.0,192811.0,195130.0,196707.0,194705,200554.0,203687.0,207436.0,210242.0,164581.0,177262.0,184438.0,188110.0,190231.0,181376,192718.0,197556.0,201357.0,203790.0,10064.0,9503.0,8373.0,7020.0,6476.0,13329,7836.0,6131.0,6079.0,6452.0
42380.0,31641.0,28708.0,27806.0,27364.0,27230.0,26822,26258.0,26393.0,26990.0,26656.0,29726.0,26745.0,26276.0,26065.0,25995.0,24751,24815.0,25283.0,25995.0,25665.0,1915.0,1963.0,1530.0,1299.0,1235.0,2071,1443.0,1110.0,995.0,991.0
42420.0,19243.0,18482.0,17946.0,17983.0,17897.0,17727,17486.0,17407.0,17490.0,17385.0,18597.0,17790.0,17293.0,17348.0,17187.0,16941,16949.0,16953.0,16993.0,16812.0,646.0,692.0,653.0,635.0,710.0,786,537.0,454.0,497.0,573.0
42460.0,23628.0,21282.0,20827.0,20976.0,20917.0,20393,20297.0,20496.0,20774.0,21061.0,22053.0,19802.0,19684.0,20019.0,20093.0,19054,19646.0,19936.0,20205.0,20323.0,1575.0,1480.0,1143.0,957.0,824.0,1339,651.0,560.0,569.0,738.0
42540.0,281778.0,282655.0,280820.0,279858.0,280006.0,278118,273586.0,276368.0,279322.0,280251.0,263915.0,265694.0,264895.0,265272.0,265280.0,250187,254336.0,262985.0,267031.0,268364.0,17863.0,16961.0,15925.0,14586.0,14726.0,27931,19250.0,13383.0,12291.0,11887.0
42580.0,97366.0,98669.0,101672.0,104497.0,106622.0,106281,110710.0,113207.0,115508.0,117571.0,92615.0,94201.0,97193.0,100645.0,102826.0,98587,105215.0,108508.0,111148.0,113394.0,4751.0,4468.0,4479.0,3852.0,3796.0,7694,5495.0,4699.0,4360.0,4177.0
42620.0,34532.0,33104.0,32649.0,32576.0,32808.0,32795,32792.0,33390.0,33477.0,34662.0,32420.0,31362.0,31135.0,31152.0,31345.0,30674,31453.0,32261.0,32357.0,33404.0,2112.0,1742.0,1514.0,1424.0,1463.0,2121,1339.0,1129.0,1120.0,1258.0
42660.0,1972711.0,2021502.0,2091982.0,2145566.0,2189563.0,2159965,2162114.0,2243288.0,2306625.0,2328564.0,1884755.0,1936988.0,2009938.0,2069687.0,2123590.0,1969889,2054498.0,2158861.0,2213665.0,2231075.0,87956.0,84514.0,82044.0,75879.0,65973.0,190076,107616.0,84427.0,92960.0,97489.0
42680.0,61157.0,60335.0,61429.0,62279.0,62859.0,61853,62952.0,65706.0,67712.0,67937.0,56930.0,56565.0,58208.0,59452.0,60322.0,56938,59780.0,63307.0,65246.0,65177.0,4227.0,3770.0,3221.0,2827.0,2537.0,4915,3172.0,2399.0,2466.0,2760.0
42700.0,35310.0,34574.0,35406.0,35393.0,34684.0,33699,34302.0,35558.0,36543.0,36643.0,32637.0,32250.0,33374.0,33656.0,33070.0,30962,32228.0,34032.0,34962.0,34858.0,2673.0,2324.0,2032.0,1737.0,1614.0,2737,2074.0,1526.0,1581.0,1785.0
42740.0,20759.0,20452.0,20691.0,20546.0,20690.0,20398,20007.0,19837.0,20114.0,20266.0,19644.0,19437.0,19822.0,19685.0,19968.0,18997,19106.0,19303.0,19474.0,19516.0,1115.0,1015.0,869.0,861.0,722.0,1401,901.0,534.0,640.0,750.0
42780.0,20236.0,20724.0,20896.0,20516.0,20310.0,19635,19591.0,19644.0,19848.0,19670.0,19264.0,19772.0,19969.0,19687.0,19236.0,18185,18654.0,18862.0,19137.0,18985.0,972.0,952.0,927.0,829.0,1074.0,1450,937.0,782.0,711.0,685.0
42820.0,15699.0,16533.0,16218.0,16001.0,15852.0,15750,14905.0,14688.0,14500.0,14519.0,14192.0,15109.0,15048.0,15026.0,14991.0,14030,13918.0,14024.0,13795.0,13727.0,1507.0,1424.0,1170.0,975.0,861.0,1720,987.0,664.0,705.0,792.0
42860.0,34060.0,33280.0,32993.0,33453.0,33739.0,33869,33821.0,34354.0,35532.0,36177.0,32105.0,31581.0,31559.0,32340.0,32816.0,32084,32597.0,33304.0,34523.0,34751.0,1955.0,1699.0,1434.0,1113.0,923.0,1785,1224.0,1050.0,1009.0,1426.0
42900.0,15902.0,15210.0,15906.0,15977.0,15888.0,15013,14482.0,13979.0,13852.0,13828.0,15080.0,14452.0,15171.0,15353.0,15289.0,13791,13761.0,13509.0,13376.0,13323.0,822.0,758.0,735.0,624.0,599.0,1222,721.0,470.0,476.0,505.0
42940.0,50029.0,47082.0,47783.0,48735.0,50468.0,49817,50118.0,50439.0,51143.0,52258.0,47056.0,44557.0,45697.0,46905.0,48702.0,44568,47898.0,48736.0,49511.0,50611.0,2973.0,2525.0,2086.0,1830.0,1766.0,5249,2220.0,1703.0,1632.0,1647.0
42980.0,21800.0,22624.0,22683.0,23096.0,23220.0,23297,23455.0,23589.0,23067.0,23401.0,20935.0,21803.0,22003.0,22436.0,22595.0,21592,22684.0,22921.0,22385.0,22589.0,865.0,821.0,680.0,660.0,625.0,1705,771.0,668.0,682.0,812.0
43020.0,22912.0,22428.0,22542.0,22539.0,22204.0,22190,22143.0,21557.0,21593.0,21968.0,21748.0,21450.0,21764.0,21807.0,21434.0,20576,21233.0,20899.0,20942.0,21289.0,1164.0,978.0,778.0,732.0,770.0,1614,910.0,658.0,651.0,679.0
43060.0,32612.0,31162.0,31147.0,30765.0,30621.0,30635,31103.0,31702.0,32365.0,32917.0,31182.0,29708.0,29868.0,29609.0,29509.0,28625,29772.0,30548.0,31158.0,31725.0,1430.0,1454.0,1279.0,1156.0,1112.0,2010,1331.0,1154.0,1207.0,1192.0
43100.0,61332.0,62329.0,63180.0,63165.0,62949.0,62616,62204.0,61912.0,62972.0,63635.0,59075.0,60262.0,61436.0,61587.0,61300.0,58982,60261.0,60438.0,61528.0,62050.0,2257.0,2067.0,1744.0,1578.0,1649.0,3634,1943.0,1474.0,1444.0,1585.0
43140.0,45503.0,42337.0,42900.0,43229.0,44160.0,43213,43571.0,44984.0,45390.0,45431.0,42624.0,39806.0,40717.0,41319.0,42246.0,39541,41014.0,43071.0,43646.0,43628.0,2879.0,2531.0,2183.0,1910.0,1914.0,3672,2557.0,1913.0,1744.0,1803.0
43180.0,19476.0,22536.0,23315.0,23573.0,23942.0,23712,24128.0,24656.0,24957.0,25422.0,18236.0,21555.0,22507.0,22801.0,23169.0,22043,23212.0,23921.0,24233.0,24644.0,1240.0,981.0,808.0,772.0,773.0,1669,916.0,735.0,724.0,778.0
43220.0,23073.0,24066.0,24105.0,24754.0,25836.0,25887,25221.0,25308.0,25216.0,25458.0,21249.0,22301.0,22558.0,23191.0,24193.0,23434,23611.0,23974.0,23925.0,24030.0,1824.0,1765.0,1547.0,1563.0,1643.0,2453,1610.0,1334.0,1291.0,1428.0
43260.0,15755.0,15401.0,15232.0,15180.0,14953.0,15377,15366.0,15683.0,15794.0,15934.0,15091.0,14654.0,14585.0,14532.0,14377.0,14571,14672.0,15148.0,15332.0,15428.0,664.0,747.0,647.0,648.0,576.0,806,694.0,535.0,462.0,506.0
43300.0,59743.0,60073.0,60918.0,62184.0,63235.0,63664,65650.0,66924.0,69695.0,71462.0,57315.0,57738.0,58734.0,60123.0,61296.0,59920,62617.0,64445.0,67046.0,68698.0,2428.0,2335.0,2184.0,2061.0,1939.0,3744,3033.0,2479.0,2649.0,2764.0
43320.0,39993.0,37676.0,36998.0,36452.0,36739.0,36687,36620.0,36744.0,37300.0,38122.0,36106.0,34300.0,33921.0,33450.0,33794.0,32761,34023.0,34744.0,35178.0,36043.0,3887.0,3376.0,3077.0,3002.0,2945.0,3926,2597.0,2000.0,2122.0,2079.0
43340.0,178625.0,174613.0,172243.0,171855.0,170204.0,166133,166553.0,168449.0,169064.0,167892.0,166767.0,163768.0,163012.0,163195.0,161944.0,152113,157456.0,162224.0,162640.0,160452.0,11858.0,10845.0,9231.0,8660.0,8260.0,14020,9097.0,6225.0,6424.0,7440.0
43380.0,24170.0,24919.0,24823.0,24702.0,24971.0,24531,24296.0,24170.0,24408.0,24228.0,23118.0,23911.0,23836.0,23809.0,24114.0,22697,23281.0,23358.0,23641.0,23276.0,1052.0,1008.0,987.0,893.0,857.0,1834,1015.0,812.0,767.0,952.0
43420.0,49424.0,46870.0,46490.0,46920.0,47644.0,49068,47667.0,47400.0,47917.0,47983.0,45804.0,43730.0,43707.0,44184.0,44750.0,45529,45184.0,45277.0,45809.0,45945.0,3620.0,3140.0,2783.0,2736.0,2894.0,3539,2483.0,2123.0,2108.0,2038.0
43460.0,26125.0,23334.0,23361.0,23134.0,22835.0,22649,22668.0,22351.0,22562.0,22805.0,24693.0,21796.0,22168.0,22222.0,21925.0,21304,21704.0,21703.0,21777.0,21861.0,1432.0,1538.0,1193.0,912.0,910.0,1345,964.0,648.0,785.0,944.0
43500.0,12587.0,11284.0,11096.0,11081.0,10969.0,10525,10257.0,10338.0,10419.0,10652.0,11763.0,10455.0,10336.0,10472.0,10359.0,9523,9385.0,9852.0,10015.0,10203.0,824.0,829.0,760.0,609.0,610.0,1002,872.0,486.0,404.0,449.0
43580.0,75435.0,76826.0,74660.0,75755.0,77030.0,74399,75050.0,76489.0,76969.0,76498.0,72667.0,74091.0,72175.0,73666.0,74815.0,70554,72225.0,74376.0,74831.0,74283.0,2768.0,2735.0,2485.0,2089.0,2215.0,3845,2825.0,2113.0,2138.0,2215.0
43620.0,150428.0,152102.0,155177.0,157344.0,161144.0,162708,164953.0,167863.0,171373.0,174834.0,146622.0,148270.0,151213.0,153619.0,157309.0,156424,161145.0,164971.0,168499.0,171878.0,3806.0,3832.0,3964.0,3725.0,3835.0,6284,3808.0,2892.0,2874.0,2956.0
43640.0,116887.0,121314.0,121404.0,121802.0,123228.0,120551,122963.0,126366.0,128555.0,129353.0,110655.0,115526.0,116388.0,116893.0,118401.0,112387,118268.0,122774.0,124461.0,124318.0,6232.0,5788.0,5016.0,4909.0,4827.0,8164,4695.0,3592.0,4094.0,5035.0
43660.0,8132.0,7710.0,7245.0,7181.0,6908.0,6495,6433.0,6562.0,6612.0,6915.0,7793.0,7268.0,6937.0,6940.0,6688.0,5973,6019.0,6300.0,6353.0,6655.0,339.0,442.0,308.0,241.0,220.0,522,414.0,262.0,259.0,260.0
43700.0,25470.0,26502.0,26428.0,27088.0,27811.0,26782,26822.0,26596.0,26693.0,27261.0,23976.0,25133.0,25045.0,25830.0,26624.0,24950,25619.0,25409.0,25424.0,25735.0,1494.0,1369.0,1383.0,1258.0,1187.0,1832,1203.0,1187.0,1269.0,1526.0
43740.0,34778.0,35305.0,34726.0,34716.0,34644.0,33902,33348.0,33158.0,33337.0,32809.0,32347.0,32853.0,32651.0,32942.0,32876.0,30857,31308.0,31507.0,31969.0,31480.0,2431.0,2452.0,2075.0,1774.0,1768.0,3045,2040.0,1651.0,1368.0,1329.0
43760.0,21539.0,22142.0,21947.0,21735.0,21502.0,20655,20561.0,20245.0,20648.0,21415.0,20016.0,20774.0,20769.0,20731.0,20528.0,18506,19088.0,19337.0,19644.0,20297.0,1523.0,1368.0,1178.0,1004.0,974.0,2149,1473.0,908.0,1004.0,1118.0
43780.0,154622.0,159464.0,159203.0,161633.0,162313.0,156786,153219.0,154316.0,154780.0,154903.0,146860.0,152277.0,153284.0,155772.0,156297.0,142968,146085.0,148704.0,148417.0,147285.0,7762.0,7187.0,5919.0,5861.0,6016.0,13818,7134.0,5612.0,6363.0,7618.0
43890.0,22861.0,22623.0,23049.0,23125.0,22948.0,23008,22961.0,22793.0,23156.0,23476.0,21868.0,21764.0,22359.0,22479.0,22270.0,21661,22189.0,22195.0,22573.0,22850.0,993.0,859.0,690.0,646.0,678.0,1347,772.0,598.0,583.0,626.0
